Student_ID,Enrollment_Date,Region,City,Course_Name,Learning_Mode,Fees_Paid,Attendance_Percent,Course_Status,Placement_Status
35657,02-12-2020,Central,Kolkata,Python,Hybrid,239733.21,53,Dropped,Not Placed
35658,30-05-2021,South,Pune,AI/ML,Online,12118.33,52,Completed,Not Eligible
35659,18-12-2021,South,Pune,Web Development,Online,136155.38,75,Completed,Placed
35660,27-07-2022,East,Kolkata,Data Science,Offline,63832.06,94,Ongoing,Not Placed
35661,02-10-2020,North,Chennai,AI/ML,Offline,176108.65,53,Ongoing,Not Eligible
35662,01-10-2021,East,Chennai,Data Science,Online,133605.2,94,Ongoing,Not Placed
35663,30-01-2022,Central,Pune,Data Science,Hybrid,68994.15,41,Ongoing,Not Eligible
35664,25-06-2020,Central,Mumbai,Web Development,Offline,134933.17,71,Ongoing,Not Eligible
35665,21-04-2023,East,Hyderabad,AI/ML,Online,72950.94,70.10842186,Ongoing,Not Eligible
35666,08-12-2021,South,Chennai,Data Science,Online,6903.73,68,Dropped,Not Placed
35667,09-07-2021,North,Pune,Cyber Security,Offline,219722.58,67,Completed,Placed
35668,15-08-2023,West,Bengaluru,Cyber Security,Online,48873.87,63,Completed,Placed
35669,08-11-2020,Central,Hyderabad,Data Science,Hybrid,131943.52,92,Ongoing,Placed
35670,31-08-2022,West,Kolkata,AI/ML,Online,220504.64,47,Dropped,Not Placed
35671,14-04-2023,East,Kolkata,AI/ML,Online,114538,70,Ongoing,Not Placed
35672,24-02-2023,North,Mumbai,Data Science,Hybrid,157328.46,54,Completed,Not Eligible
35673,19-06-2023,North,Bengaluru,Web Development,Offline,188239.82,41,Completed,Not Eligible
35674,25-02-2023,South,Bengaluru,Data Science,Hybrid,102433.9,67,Ongoing,Placed
35675,22-07-2023,Central,Ahmedabad,AI/ML,Hybrid,191699.64,63,Ongoing,Not Placed
35676,07-04-2021,North,Hyderabad,AI/ML,Hybrid,224490.17,60,Completed,Not Placed
35677,25-07-2021,South,Kolkata,Python,Offline,200314.19,77,Ongoing,Not Placed
35678,19-12-2020,East,Mumbai,Cyber Security,Online,209682.6,47,Ongoing,Placed
35679,28-03-2023,East,Ahmedabad,Web Development,Online,9612.47,46,Ongoing,Placed
35680,12-10-2022,South,Pune,Python,Offline,244186.57,95,Completed,Placed
35681,07-03-2023,East,Delhi,Web Development,Hybrid,133263.8,100,Completed,Not Placed
35682,03-06-2022,Central,Delhi,Python,Online,161149.14,55,Ongoing,Not Placed
35683,21-10-2021,Central,Bengaluru,Data Science,Offline,222549.09,92,Completed,Placed
35684,25-02-2022,West,Ahmedabad,Data Science,Online,116678.98,100,Ongoing,Not Eligible
35685,10-11-2022,West,Chennai,AI/ML,Online,39100.55,86,Ongoing,Not Eligible
35686,21-12-2022,East,Mumbai,Data Science,Offline,221344.06,75,Completed,Not Eligible
35687,12-08-2021,West,Ahmedabad,AI/ML,Online,204422.87,55,Ongoing,Not Placed
35688,20-06-2020,North,Kolkata,Data Science,Hybrid,137411.6,54,Ongoing,Not Eligible
35689,21-02-2022,West,Kolkata,Web Development,Offline,208169.9,50,Ongoing,Placed
35690,30-08-2021,South,Hyderabad,Data Science,Online,34178.22,59,Ongoing,Not Eligible
35691,08-07-2021,North,Bengaluru,Data Science,Hybrid,233951.32,89,Completed,Not Placed
35692,06-08-2020,West,Mumbai,AI/ML,Online,238408.45,64,Ongoing,Not Eligible
35693,14-06-2023,South,Pune,Cyber Security,Online,129791.78,41,Ongoing,Not Placed
35694,09-08-2023,East,Delhi,Cloud Computing,Online,38915.67,85,Dropped,Not Placed
35695,27-04-2022,East,Mumbai,AI/ML,Hybrid,134393.66,81,Dropped,Not Eligible
35696,30-09-2022,East,Kolkata,Python,Offline,167925.1,93,Ongoing,Not Placed
35697,20-07-2023,East,Kolkata,Data Science,Online,9739.25,40,Ongoing,Not Placed
35698,25-04-2022,West,Bengaluru,Cyber Security,Online,196656.53,100,Ongoing,Placed
35699,25-01-2022,Central,Pune,AI/ML,Online,8468.51,100,Dropped,Not Placed
35700,25-12-2022,Central,Ahmedabad,Web Development,Online,234618.45,65,Ongoing,Not Eligible
35701,26-06-2022,West,Ahmedabad,Data Science,Offline,151384.84,83,Completed,Not Eligible
35702,29-11-2020,South,Hyderabad,Python,Online,122042.3,69,Dropped,Not Eligible
35703,12-03-2022,Central,Kolkata,Cloud Computing,Offline,242538.22,94,Ongoing,Placed
35704,25-04-2021,East,Mumbai,Python,Offline,49130.51,69,Ongoing,Not Placed
35705,23-05-2021,Central,Ahmedabad,Data Science,Online,185211.88,48,Dropped,Not Eligible
35706,29-12-2022,Central,Delhi,Cloud Computing,Hybrid,10258.97,97,Dropped,Not Placed
35707,13-10-2021,South,Pune,AI/ML,Online,241139.06,81,Completed,Not Eligible
35708,19-01-2023,Central,Ahmedabad,Web Development,Online,102314.03,82,Dropped,Placed
35709,05-05-2021,Central,Pune,Cloud Computing,Hybrid,180064.59,99,Ongoing,Not Placed
35710,24-10-2021,East,Kolkata,Web Development,Hybrid,93672.61,98,Ongoing,Not Eligible
35711,01-12-2022,East,Pune,Data Science,Offline,72525.63,55,Completed,Not Placed
35712,24-11-2020,South,Bengaluru,Data Science,Online,107234.87,49,Dropped,Not Eligible
35713,06-07-2021,West,Pune,AI/ML,Offline,47292.96,65,Ongoing,Not Eligible
35714,08-09-2023,Central,Hyderabad,Data Science,Offline,109875.62,44,Ongoing,Not Placed
35715,05-06-2021,East,Kolkata,AI/ML,Online,147727.95,99,Completed,Placed
35716,18-11-2022,North,Delhi,Cyber Security,Hybrid,121959.32,53,Ongoing,Not Eligible
35717,14-09-2020,South,Bengaluru,Cyber Security,Offline,233960.74,57,Completed,Not Placed
35718,27-08-2021,East,Kolkata,Data Science,Hybrid,235164.2,59,Dropped,Not Eligible
35719,23-02-2023,South,Pune,Cyber Security,Offline,55784.8,60,Completed,Not Eligible
35720,31-08-2023,Central,Mumbai,AI/ML,Online,137363.54,50,Completed,Placed
35721,06-06-2022,Central,Mumbai,Cyber Security,Online,90840.18,82,Ongoing,Placed
35722,09-03-2021,Central,Mumbai,Data Science,Offline,185943.08,45,Dropped,Not Eligible
35723,23-08-2022,East,Mumbai,AI/ML,Offline,114900.01,45,Completed,Not Placed
35724,01-08-2023,South,Delhi,Cyber Security,Offline,190993.03,99,Ongoing,Not Placed
35725,21-08-2021,West,Mumbai,Web Development,Online,170176.13,82,Dropped,Not Placed
35726,30-04-2022,Central,Kolkata,Web Development,Online,6675.46,59,Ongoing,Not Placed
35727,30-03-2023,East,Bengaluru,Data Science,Hybrid,216722.18,78,Completed,Placed
35728,31-08-2020,North,Pune,AI/ML,Hybrid,159466.1,83,Completed,Not Eligible
35729,09-06-2020,Central,Kolkata,Cloud Computing,Online,227170.65,93,Ongoing,Placed
35730,03-09-2022,East,Chennai,Cyber Security,Offline,177384.79,89,Ongoing,Not Placed
35731,03-10-2020,East,Mumbai,Data Science,Offline,184676.36,59,Completed,Not Placed
35732,14-07-2021,South,Bengaluru,Python,Online,83695.12,49,Ongoing,Not Placed
35733,08-06-2023,West,Mumbai,Web Development,Online,216247,86,Ongoing,Placed
35734,27-03-2021,East,Pune,AI/ML,Online,130160.7,72,Ongoing,Placed
35735,19-04-2021,Central,Delhi,Data Science,Online,230754.49,71,Completed,Placed
35736,08-11-2020,North,Ahmedabad,Cloud Computing,Online,172164.95,100,Completed,Not Placed
35737,21-08-2023,South,Kolkata,Cloud Computing,Offline,175807.14,80,Completed,Not Placed
35738,30-11-2020,Central,Hyderabad,Data Science,Online,181671.45,41,Ongoing,Not Placed
35739,24-04-2023,West,Kolkata,Python,Online,42511.14,55,Completed,Not Placed
35740,15-10-2021,North,Pune,Python,Offline,27685.5,40,Completed,Not Eligible
35741,14-02-2021,East,Mumbai,Web Development,Offline,242682.54,87,Ongoing,Placed
35742,12-03-2023,East,Ahmedabad,Cyber Security,Hybrid,68657.17,94,Dropped,Not Placed
35743,16-12-2022,East,Mumbai,Web Development,Online,34588.64,87,Dropped,Placed
35744,02-10-2021,North,Ahmedabad,Web Development,Hybrid,166242.88,100,Ongoing,Not Placed
35745,12-12-2021,East,Delhi,Data Science,Offline,91142.34,40,Ongoing,Placed
35746,08-03-2022,South,Pune,Data Science,Hybrid,12674.41,72,Completed,Placed
35747,06-07-2021,South,Mumbai,Data Science,Offline,78099.16,47,Dropped,Not Placed
35748,22-06-2023,North,Pune,Data Science,Online,57131.51,44,Ongoing,Not Placed
35749,27-10-2021,Central,Mumbai,Python,Online,137233.02,67,Ongoing,Not Placed
35750,12-07-2020,Central,Kolkata,Cyber Security,Online,174369.69,75,Ongoing,Not Placed
35751,28-11-2020,North,Delhi,Cyber Security,Online,119309.79,69,Dropped,Not Eligible
35752,26-04-2021,Central,Pune,Data Science,Hybrid,151032.52,100,Ongoing,Not Eligible
35753,30-10-2021,East,Delhi,Data Science,Offline,199823.3,94,Completed,Not Placed
35754,26-05-2021,North,Chennai,AI/ML,Hybrid,147566.8,95,Ongoing,Placed
35755,24-07-2022,Central,Ahmedabad,Cyber Security,Online,60824.18,78,Completed,Not Placed
35756,11-11-2021,West,Delhi,AI/ML,Offline,58278.66,90,Ongoing,Placed
35757,12-06-2020,South,Mumbai,Python,Online,218652.47,65,Completed,Placed
35758,11-05-2023,South,Pune,Cloud Computing,Hybrid,62173.49,59,Ongoing,Placed
35759,03-09-2022,West,Kolkata,Web Development,Offline,19663.31,43,Ongoing,Not Placed
35760,10-02-2023,South,Mumbai,Cyber Security,Online,75866.47,95,Dropped,Not Placed
35761,11-08-2021,Central,Kolkata,AI/ML,Online,23803.75,95,Completed,Placed
35762,08-05-2021,North,Bengaluru,Data Science,Online,204844.3,95,Ongoing,Not Eligible
35763,02-01-2023,East,Ahmedabad,AI/ML,Offline,75920.97,60,Ongoing,Placed
35764,08-11-2020,East,Delhi,Data Science,Offline,172290.86,78,Completed,Not Placed
35765,11-11-2021,West,Chennai,Cyber Security,Hybrid,92927.06,96,Completed,Not Placed
35766,24-06-2020,East,Hyderabad,AI/ML,Online,215637.16,65,Dropped,Not Eligible
35767,22-08-2023,Central,Mumbai,Web Development,Online,215907.32,82,Ongoing,Placed
35768,24-07-2022,East,Delhi,Cyber Security,Online,174952.06,47,Ongoing,Not Placed
35769,29-10-2020,South,Kolkata,AI/ML,Offline,239196.68,85,Completed,Not Eligible
35770,19-02-2023,West,Pune,Cyber Security,Hybrid,152841.67,92,Completed,Not Placed
35771,12-05-2021,North,Mumbai,Data Science,Online,234490.67,53,Dropped,Not Placed
35772,17-10-2022,North,Ahmedabad,Data Science,Offline,69507.38,97,Dropped,Not Placed
35773,05-07-2023,North,Ahmedabad,Data Science,Online,70658.57,64,Completed,Placed
35774,20-08-2020,North,Pune,Web Development,Offline,43680.11,76,Ongoing,Placed
35775,09-04-2022,North,Hyderabad,Data Science,Online,13055.06,81,Dropped,Not Placed
35776,26-04-2022,North,Kolkata,AI/ML,Offline,44878.67,95,Ongoing,Not Placed
35777,27-06-2021,East,Bengaluru,Data Science,Hybrid,187024.22,81,Dropped,Not Placed
35778,25-11-2022,West,Ahmedabad,Python,Hybrid,200113.44,44,Ongoing,Placed
35779,07-10-2021,Central,Pune,AI/ML,Offline,185184.08,71,Completed,Placed
35780,07-12-2020,North,Mumbai,Web Development,Online,148430.71,74,Ongoing,Not Placed
35781,08-10-2020,South,Bengaluru,AI/ML,Offline,5044.21,67,Ongoing,Not Placed
35782,26-07-2022,North,Ahmedabad,Web Development,Offline,91161.81,43,Ongoing,Not Eligible
35783,01-06-2021,North,Bengaluru,Cloud Computing,Online,95606.9,46,Ongoing,Not Placed
35784,14-12-2022,Central,Bengaluru,Cyber Security,Online,218050.99,67,Ongoing,Placed
35785,20-09-2022,East,Ahmedabad,Cloud Computing,Online,7743.56,57,Ongoing,Not Eligible
35786,19-09-2021,West,Hyderabad,Data Science,Online,205409.13,97,Dropped,Not Placed
35787,19-01-2022,West,Pune,Data Science,Online,95963.76,76,Ongoing,Not Placed
35788,24-02-2022,West,Chennai,AI/ML,Online,52056.21,63,Ongoing,Placed
35789,29-07-2021,Central,Ahmedabad,AI/ML,Online,132008.39,46,Ongoing,Not Placed
35790,26-08-2022,South,Mumbai,Python,Hybrid,64477.23,91,Completed,Not Placed
35791,21-03-2023,South,Pune,Cyber Security,Online,91227.17,85,Completed,Not Placed
35792,26-03-2021,West,Pune,Data Science,Online,204495.17,42,Ongoing,Placed
35793,25-05-2021,East,Hyderabad,Cloud Computing,Offline,164708.63,67,Completed,Placed
35794,05-05-2022,Central,Ahmedabad,AI/ML,Online,159084.62,56,Completed,Not Eligible
35795,26-11-2022,Central,Mumbai,Cyber Security,Online,228676.04,80,Completed,Not Placed
35796,15-05-2023,Central,Chennai,Cyber Security,Offline,142186.96,89,Ongoing,Placed
35797,24-12-2022,South,Ahmedabad,Data Science,Online,110819.9,93,Ongoing,Not Placed
35798,05-09-2022,West,Kolkata,Web Development,Online,183793.68,75,Ongoing,Not Placed
35799,13-01-2023,North,Mumbai,Cyber Security,Online,101435.08,78,Dropped,Not Placed
35800,20-03-2023,North,Mumbai,Data Science,Online,72184.74,63,Completed,Placed
35801,04-04-2021,Central,Chennai,Python,Online,15268.98,54,Completed,Placed
35802,07-11-2022,North,Pune,Web Development,Online,158647.84,50,Ongoing,Placed
35803,09-07-2020,South,Kolkata,Data Science,Hybrid,85894.87,76,Completed,Not Placed
35804,14-10-2022,North,Chennai,Python,Online,15096.79,47,Completed,Not Placed
35805,30-09-2022,East,Chennai,Data Science,Online,180214.93,74,Ongoing,Not Eligible
35806,07-07-2023,Central,Hyderabad,Web Development,Hybrid,67595.48,88,Completed,Not Eligible
35807,30-08-2023,West,Bengaluru,Cyber Security,Offline,101382.16,45,Ongoing,Not Placed
35808,27-08-2021,North,Pune,Python,Online,218901.73,50,Dropped,Not Placed
35809,30-04-2021,West,Delhi,Data Science,Offline,189031.32,53,Completed,Placed
35810,14-10-2022,North,Pune,Python,Online,188781.85,49,Ongoing,Placed
35811,04-07-2021,East,Delhi,AI/ML,Online,39603.45,68,Ongoing,Placed
35812,22-07-2021,North,Bengaluru,Python,Offline,235439.67,91,Dropped,Not Placed
35813,31-12-2021,Central,Delhi,AI/ML,Online,114493.29,63,Dropped,Not Eligible
35814,17-05-2023,West,Bengaluru,Web Development,Offline,202586.68,71,Completed,Placed
35815,02-06-2023,Central,Ahmedabad,Cyber Security,Online,136493.03,81,Ongoing,Not Placed
35816,18-12-2020,East,Bengaluru,Cyber Security,Online,228243.91,62,Ongoing,Not Placed
35817,23-04-2022,West,Ahmedabad,Web Development,Online,27302.86,69,Ongoing,Not Placed
35818,04-02-2023,Central,Delhi,AI/ML,Online,155262.58,52,Ongoing,Not Placed
35819,17-05-2023,East,Pune,Cloud Computing,Offline,116060.5,46,Dropped,Placed
35820,24-01-2021,South,Delhi,Data Science,Hybrid,218215.86,51,Dropped,Not Placed
35821,02-04-2023,North,Kolkata,Cyber Security,Offline,62022.34,61,Ongoing,Not Placed
35822,21-03-2023,North,Bengaluru,Cyber Security,Offline,201783.79,93,Ongoing,Not Placed
35823,01-08-2020,South,Hyderabad,AI/ML,Hybrid,151972.01,93,Completed,Not Placed
35824,11-10-2020,West,Delhi,AI/ML,Online,240458.89,93,Dropped,Not Placed
35825,04-05-2021,North,Ahmedabad,AI/ML,Online,151312.23,70,Ongoing,Placed
35826,16-12-2020,East,Delhi,AI/ML,Online,184995.44,60,Completed,Not Placed
35827,15-05-2023,North,Bengaluru,AI/ML,Offline,158577.16,87,Completed,Not Placed
35828,17-08-2022,South,Bengaluru,Web Development,Offline,152113.77,70.10842186,Completed,Not Placed
35829,24-03-2022,West,Hyderabad,AI/ML,Online,176772.24,73,Dropped,Not Placed
35830,08-10-2021,East,Mumbai,Data Science,Hybrid,169319.7,67,Ongoing,Not Placed
35831,14-06-2020,South,Mumbai,Data Science,Online,149266.54,89,Ongoing,Not Eligible
35832,28-01-2022,East,Chennai,AI/ML,Online,225406.09,86,Ongoing,Placed
35833,21-07-2023,South,Hyderabad,Data Science,Offline,155018.28,47,Ongoing,Not Placed
35834,13-05-2023,West,Ahmedabad,Web Development,Offline,59057.54,92,Ongoing,Not Placed
35835,21-05-2021,Central,Pune,Cloud Computing,Online,131982.38,57,Dropped,Not Eligible
35836,13-08-2020,South,Pune,Cyber Security,Offline,217383.74,46,Ongoing,Not Placed
35837,09-07-2021,South,Ahmedabad,Cyber Security,Offline,216077.05,52,Completed,Not Eligible
35838,20-12-2020,East,Kolkata,Data Science,Online,148193.46,95,Ongoing,Placed
35839,03-04-2022,North,Hyderabad,AI/ML,Hybrid,56754.98,90,Ongoing,Not Eligible
35840,19-03-2021,West,Chennai,Data Science,Online,212278.57,100,Ongoing,Not Eligible
35841,24-12-2020,North,Mumbai,Data Science,Online,69102.31,81,Ongoing,Not Placed
35842,27-01-2023,Central,Delhi,AI/ML,Hybrid,62728.81,61,Completed,Not Placed
35843,13-05-2022,West,Pune,Cyber Security,Online,159118.67,40,Ongoing,Not Eligible
35844,16-09-2021,Central,Mumbai,AI/ML,Hybrid,48764.32,64,Ongoing,Not Placed
35845,20-06-2021,East,Bengaluru,Web Development,Online,115183.64,81,Ongoing,Placed
35846,29-05-2023,South,Kolkata,Web Development,Online,198579.45,100,Completed,Not Placed
35847,13-08-2023,East,Delhi,Python,Online,193738.08,53,Ongoing,Not Eligible
35848,22-08-2022,North,Kolkata,Cyber Security,Online,68991.26,84,Completed,Not Placed
35849,09-11-2021,North,Kolkata,Cloud Computing,Hybrid,232211.7,87,Completed,Not Eligible
35850,26-12-2020,South,Hyderabad,Python,Online,48201.18,57,Ongoing,Not Placed
35851,30-04-2022,Central,Delhi,Data Science,Online,220424.22,94,Completed,Not Placed
35852,03-09-2021,East,Kolkata,Python,Online,227019.4,66,Completed,Not Placed
35853,14-02-2021,North,Ahmedabad,Cyber Security,Online,33416.1,41,Ongoing,Not Placed
35854,30-05-2021,North,Delhi,Cyber Security,Online,238604.51,94,Completed,Placed
35855,15-01-2021,Central,Mumbai,Data Science,Online,96625.05,91,Completed,Not Placed
35856,30-09-2020,West,Delhi,Python,Offline,214936.47,73,Ongoing,Placed
35857,20-03-2023,East,Bengaluru,Data Science,Hybrid,186829.07,55,Ongoing,Placed
35858,25-12-2022,North,Mumbai,Data Science,Online,144241.83,64,Ongoing,Not Eligible
35859,16-02-2023,South,Bengaluru,Web Development,Online,194704.51,45,Completed,Not Eligible
35860,20-02-2022,East,Hyderabad,Data Science,Offline,78464.48,44,Ongoing,Not Eligible
35861,29-07-2023,West,Mumbai,Python,Online,242561.53,63,Dropped,Not Placed
35862,01-08-2022,North,Kolkata,AI/ML,Hybrid,162181.76,89,Dropped,Not Placed
35863,26-09-2021,North,Hyderabad,Web Development,Online,21333.02,90,Completed,Not Placed
35864,06-09-2022,West,Kolkata,Web Development,Hybrid,233987.28,59,Dropped,Not Placed
35865,24-01-2022,South,Chennai,Cloud Computing,Online,238711.08,97,Dropped,Not Placed
35866,19-03-2022,Central,Chennai,Data Science,Offline,169038.78,70,Ongoing,Not Placed
35867,10-02-2023,North,Kolkata,Web Development,Offline,232908.06,81,Ongoing,Not Eligible
35868,07-10-2022,West,Hyderabad,Python,Online,244282.8,75,Dropped,Not Placed
35869,21-09-2021,Central,Hyderabad,AI/ML,Offline,175296.51,49,Dropped,Not Eligible
35870,02-04-2022,South,Kolkata,Web Development,Offline,98500.11,48,Completed,Not Placed
35871,23-10-2022,Central,Mumbai,AI/ML,Offline,107108.4,70.10842186,Dropped,Not Placed
35872,04-07-2021,South,Bengaluru,Cloud Computing,Online,58077.55,61,Dropped,Not Placed
35873,06-10-2021,West,Pune,Cloud Computing,Hybrid,128528.27,64,Completed,Not Placed
35874,19-06-2023,South,Delhi,Data Science,Offline,190086.1,74,Completed,Not Placed
35875,23-07-2022,North,Kolkata,Cyber Security,Online,188844.76,77,Dropped,Not Eligible
35876,10-04-2022,West,Hyderabad,AI/ML,Online,181864.91,44,Completed,Not Placed
35877,29-08-2022,Central,Bengaluru,Python,Online,98929.61,75,Ongoing,Not Eligible
35878,17-08-2020,North,Ahmedabad,Python,Offline,82511.15,100,Completed,Not Placed
35879,15-08-2023,East,Pune,Python,Online,81517.45,87,Ongoing,Not Eligible
35880,01-03-2022,North,Delhi,Python,Online,133102.58,80,Completed,Placed
35881,09-05-2023,North,Kolkata,Web Development,Online,218912.78,52,Completed,Not Eligible
35882,17-06-2021,South,Delhi,Web Development,Offline,129109.29,46,Ongoing,Not Placed
35883,03-09-2023,Central,Chennai,Cyber Security,Online,111832.08,51,Ongoing,Not Eligible
35884,29-01-2022,West,Delhi,Web Development,Online,40216.55,83,Dropped,Not Placed
35885,28-04-2021,West,Pune,AI/ML,Offline,7502.36,54,Ongoing,Placed
35886,18-08-2022,South,Hyderabad,Data Science,Online,238482.9,91,Ongoing,Placed
35887,08-10-2020,East,Mumbai,AI/ML,Online,15475.01,51,Completed,Not Placed
35888,06-08-2022,South,Mumbai,Cyber Security,Hybrid,118689.67,55,Dropped,Placed
35889,26-05-2023,Central,Bengaluru,Data Science,Offline,67531.99,62,Completed,Not Placed
35890,04-08-2020,North,Delhi,AI/ML,Offline,188659.02,44,Ongoing,Not Placed
35891,24-06-2023,South,Pune,Python,Hybrid,126988.72,74,Ongoing,Not Placed
35892,04-06-2020,North,Bengaluru,Web Development,Offline,235631.71,43,Dropped,Not Placed
35893,03-06-2021,East,Pune,Cloud Computing,Offline,184628.19,44,Completed,Not Placed
35894,30-12-2020,East,Chennai,Cyber Security,Online,55731.93,67,Dropped,Placed
35895,28-02-2023,East,Kolkata,AI/ML,Online,224615,88,Ongoing,Placed
